1000 0.8383910453143744 0.7033650278129738
999.5 0.838468091983933 0.7034927399723195
999 0.8385586302712116 0.7036493416985673
998.5 0.8382786305433984 0.7031741180848895
998 0.8385995989287985 0.7037073046742197
997.5 0.8386790124071168 0.7038422600402678
997 0.838834885522502 0.7040929208118413
996.5 0.8385616169008827 0.703644120508922
996 0.8386714507616138 0.7038316748610406
995.5 0.8387218538434894 0.7039122312728864
995 0.8383586304887997 0.7033023101586513
994.5 0.8388248938369105 0.7040848024894648
994 0.8384553534938753 0.703480442810771
993.5 0.8385812843150646 0.7036819737508547
993 0.8380706115842261 0.7028219814410599
992.5 0.8379366318060935 0.7025847928148075
992 0.8381636590269843 0.7029800778517675
991.5 0.8383886695671007 0.7033490768598313
991 0.8384404860775818 0.7034385753865616
990.5 0.8386818011650454 0.7038525801250914
990 0.8383322962658286 0.7032647168429624
989.5 0.8384046372161245 0.7033814008235882
989 0.838308713670829 0.7032151678673074
988.5 0.8383426104111141 0.7032838896871527
988 0.8380404074924125 0.7027738874663824
987.5 0.8381580218399115 0.7029696614434612
987 0.838793023611218 0.7040327653209824
986.5 0.8382924959805859 0.7031892555963393
986 0.8383061325780776 0.7032145339590713
985.5 0.8380581823569327 0.7028057645845776
985 0.838489562254215 0.7035275322752268
984.5 0.8382053538500246 0.7030497505056811
984 0.83815863312944 0.7029798229034534
983.5 0.8381162481044606 0.7028852069684076
983 0.8382128048968692 0.7030573544568015
982.5 0.8382533273602832 0.7031283903776715
982 0.8379721494057915 0.702661025437407
981.5 0.8381543599514157 0.702959418887788
981 0.8387506080768028 0.7039575024238885
980.5 0.8379940554083614 0.7026950229853502
980 0.8381104039169361 0.7028915561082231
979.5 0.8378323848228212 0.7024163553849727
979 0.838387419035654 0.703355701371725
978.5 0.8380277505495527 0.7027507940170685
978 0.8381038537406488 0.7028920003610992
977.5 0.83834055252857 0.7032879100741884
977 0.8378350101000461 0.7024261768386955
976.5 0.8386034416258292 0.7037149111625192
976 0.8376750537024255 0.7021590072622284
975.5 0.8381457072958186 0.7029461258218762
975 0.8380076817375279 0.7027110755783107
974.5 0.8377949949509756 0.7023532297976822
974 0.8378434246934635 0.7024326278517191
973.5 0.8381413865070619 0.7029436596686383
973 0.8376491579641714 0.7021226207803303
972.5 0.8383291139677864 0.7032603683112529
972 0.8380388916781757 0.7027670957831547
971.5 0.8380085294880605 0.7027189107931191
971 0.8379562544972843 0.7026322037887704
970.5 0.8382524517839519 0.7031223052847595
970 0.8374980631229386 0.7018551310279117
969.5 0.837547205549127 0.701938495016956
969 0.8377598576476663 0.7022949645605149
968.5 0.8381022481719876 0.7028649789874768
968 0.8370746351440093 0.7011447846752037
967.5 0.8377019921932312 0.7022090579039587
967 0.8377703161193552 0.7023105410936256
966.5 0.8378223537886388 0.7024098100501321
966 0.8377314053464078 0.7022555698263927
965.5 0.8377027294550209 0.7022177778444428
965 0.8380174779294969 0.7027405757553763
964.5 0.837988869480561 0.7026817993820662
964 0.8376121771138101 0.7020510344474987
963.5 0.8375903520271103 0.7020174774267678
963 0.837690667613278 0.7021783907701488
962.5 0.8369950881429328 0.7010224036527107
962 0.8377804682817053 0.7023412812000049
961.5 0.8375004198805408 0.7018635699629224
961 0.8375900139169471 0.7020038969313532
960.5 0.8374637072084576 0.7018048545466932
960 0.8377039327273507 0.7022054983544762
959.5 0.8375503619858973 0.7019436727417171
959 0.8374605623053061 0.7017963222384119
958.5 0.8378093581589666 0.7023805815548944
958 0.8373063745058646 0.7015394469977159
957.5 0.837300373728811 0.70153363145169
957 0.8375002678208012 0.7018557920099878
956.5 0.8369890848457375 0.7010107053858107
956 0.8368973356542654 0.7008463399540606
955.5 0.8371850535406354 0.7013316125566095
955 0.8374379362049125 0.7017644126218431
954.5 0.8371283753477787 0.7012542597251751
954 0.837296916619336 0.7015244038067403
953.5 0.8376580789801763 0.7021247512093386
953 0.8373525530935221 0.7016181464707335
952.5 0.8376992261900921 0.7021984631399393
952 0.8375633593954872 0.7019629545305272
951.5 0.8372881821031256 0.7015157339464112
951 0.8378133195371579 0.7024094053990291
950.5 0.8372677392424372 0.7014723294608617
950 0.8373186157654651 0.7015600104091934
949.5 0.8372977800354012 0.7015262853867815
949 0.8370925986542727 0.7011704691147223
948.5 0.8376064273873922 0.7020475273480239
948 0.8374169979910354 0.7017400940690879
947.5 0.8374038276714255 0.7017024854046622
947 0.8367112164176632 0.7005427878700023
946.5 0.8372131539377736 0.701376889191831
946 0.8371950155778334 0.7013475414810334
945.5 0.8370056075893333 0.7010302293327094
945 0.8369948627585565 0.7010271362552684
944.5 0.837526926457142 0.7019097886184175
944 0.8369853350338037 0.7010079513745732
943.5 0.8371770852481716 0.701317942463677
943 0.8371702485117861 0.7013130786099595
